-3.199656E+2	3.122174E-1	-4.075916E-6
-3.287259E+2	3.123114E-1	-9.024860E-6
-3.222368E+2	3.122772E-1	-9.201608E-6
-3.131520E+2	3.122447E-1	-1.004250E-5
-3.144498E+2	3.122052E-1	-1.171893E-5
-3.147743E+2	3.121692E-1	-1.380241E-5
-3.102319E+2	3.120643E-1	-2.856890E-5
-3.361884E+2	3.120214E-1	-2.907237E-5
-3.099074E+2	3.119812E-1	-2.975794E-5
-3.099074E+2	3.119284E-1	-3.075951E-5
-3.024449E+2	3.118928E-1	-3.188427E-5
-3.053650E+2	3.131192E-1	-4.575631E-5
-3.199656E+2	3.131398E-1	-4.601340E-5
-3.030938E+2	3.131499E-1	-4.380137E-5
-3.043917E+2	3.131527E-1	-3.861140E-5
-2.904400E+2	3.131542E-1	-3.018106E-5
-3.004982E+2	3.131596E-1	-1.177784E-5
-2.998493E+2	3.131332E-1	-1.119404E-5
-3.079607E+2	3.130879E-1	-1.042278E-5
-3.017960E+2	3.130401E-1	-9.699716E-6
-2.998493E+2	3.129601E-1	-8.414276E-6
-2.979025E+2	3.130675E-1	-8.671364E-6
-2.969292E+2	3.131455E-1	-8.001864E-6
-2.972536E+2	3.132370E-1	-7.016360E-6
-2.972536E+2	3.133363E-1	-5.982652E-6
-2.966047E+2	3.134593E-1	-5.238168E-6
-2.920623E+2	3.115106E-1	-2.118834E-5
-2.910890E+2	3.114379E-1	-2.218991E-5
-2.933602E+2	3.113600E-1	-2.328789E-5
-2.735683E+2	3.112234E-1	-2.543029E-5
-2.917379E+2	3.110944E-1	-2.750842E-5
-2.881688E+2	3.135007E-1	-1.513606E-5
-2.813553E+2	3.133166E-1	-1.620726E-5
-2.878444E+2	3.131394E-1	-1.696245E-5
-2.881688E+2	3.130174E-1	-1.680177E-5
-2.865466E+2	3.129651E-1	-1.600908E-5
-2.849243E+2	3.127951E-1	-2.288619E-5
-2.852487E+2	3.127407E-1	-2.372172E-5
-2.962803E+2	3.127038E-1	-2.572487E-5
-2.839509E+2	3.127102E-1	-2.889562E-5
-2.891422E+2	3.127521E-1	-3.120406E-5
-2.777862E+2	3.137605E-1	-3.058276E-6
-2.784352E+2	3.138183E-1	-2.099552E-6
-2.768129E+2	3.138825E-1	-1.194388E-6
-2.528031E+2	3.139744E-1	1.874600E-7
-2.787596E+2	3.140200E-1	1.092624E-6
-2.761640E+2	3.122139E-1	-8.998080E-6
-2.742172E+2	3.121892E-1	-8.944520E-6
-2.758395E+2	3.121748E-1	-8.971300E-6
-2.745417E+2	3.121633E-1	-9.067708E-6
-2.748661E+2	3.121564E-1	-9.228388E-6
-2.738928E+2	3.120554E-1	-1.228131E-5
-2.622123E+2	3.120617E-1	-1.170822E-5
-2.703237E+2	3.120870E-1	-1.055132E-5
-2.745417E+2	3.121238E-1	-9.292660E-6
-2.693504E+2	3.121629E-1	-8.050068E-6
-2.638346E+2	3.128800E-1	-1.448798E-5
-2.664303E+2	3.128764E-1	-1.522711E-5
-2.651324E+2	3.128579E-1	-1.537172E-5
-2.628612E+2	3.128055E-1	-1.497002E-5
-2.531276E+2	3.127169E-1	-1.407557E-5
-2.609145E+2	3.129539E-1	-1.069058E-5
-2.622123E+2	3.128461E-1	-9.972872E-6
-2.596167E+2	3.127508E-1	-9.356932E-6
-2.618879E+2	3.126265E-1	-9.913956E-6
-2.592922E+2	3.124071E-1	-9.121268E-6
-2.557232E+2	3.127150E-1	1.287582E-5
-2.576699E+2	3.127516E-1	1.492182E-5
-2.557232E+2	3.127897E-1	1.653933E-5
-2.563721E+2	3.128701E-1	1.799616E-5
-2.592922E+2	3.129287E-1	1.825860E-5
-2.644835E+2	3.132429E-1	-2.356640E-7
-2.699993E+2	3.132403E-1	1.446120E-7
-2.492341E+2	3.132293E-1	-5.356000E-9
-2.498830E+2	3.132152E-1	-7.284160E-7
-2.943335E+2	3.132019E-1	-1.681784E-6
-2.466384E+2	3.125250E-1	-1.413448E-5
-2.459895E+2	3.126072E-1	-1.355604E-5
-2.466384E+2	3.127222E-1	-1.306328E-5
-2.472873E+2	3.128242E-1	-1.300972E-5
-2.456651E+2	3.129550E-1	-1.327752E-5
-2.307401E+2	3.120916E-1	-2.166502E-5
-2.404738E+2	3.121086E-1	-2.148827E-5
-2.440428E+2	3.121363E-1	-2.133830E-5
-2.356069E+2	3.121714E-1	-2.123118E-5
-2.417716E+2	3.122369E-1	-2.084555E-5
-2.356069E+2	3.141051E-1	-1.559132E-5
-2.440428E+2	3.140806E-1	-1.490039E-5
-2.372292E+2	3.140426E-1	-1.421482E-5
-2.356069E+2	3.139567E-1	-1.353997E-5
-2.359314E+2	3.138545E-1	-1.357210E-5
-2.310645E+2	3.129909E-1	-3.956477E-5
-2.333357E+2	3.130295E-1	-3.933982E-5
-2.310645E+2	3.130653E-1	-3.853106E-5
-2.323623E+2	3.130932E-1	-3.720813E-5
-2.330113E+2	3.131015E-1	-3.623334E-5
-2.239265E+2	3.133051E-1	-3.297154E-5
-2.112727E+2	3.132727E-1	-3.123084E-5
-2.261977E+2	3.131997E-1	-2.915806E-5
-2.271710E+2	3.130984E-1	-2.731560E-5
-2.271710E+2	3.128843E-1	-2.606230E-5
-2.193841E+2	3.122037E-1	-3.596018E-5
-2.184107E+2	3.122654E-1	-3.478186E-5
-2.119216E+2	3.123503E-1	-3.348036E-5
-2.210064E+2	3.124131E-1	-3.263411E-5
-2.219797E+2	3.125085E-1	-3.152542E-5
-2.171129E+2	3.136683E-1	-4.123584E-5
-2.154906E+2	3.135523E-1	-4.249450E-5
-2.154906E+2	3.133948E-1	-4.394598E-5
-2.161395E+2	3.132554E-1	-4.474938E-5
-2.128950E+2	3.131203E-1	-4.487257E-5
-2.138683E+2	3.140467E-1	-3.694569E-5
-2.141928E+2	3.140305E-1	-3.672609E-5
-2.119216E+2	3.139888E-1	-3.638331E-5
-2.115971E+2	3.138559E-1	-3.583164E-5
-2.115971E+2	3.136565E-1	-3.542458E-5
-2.080281E+2	3.128126E-1	-3.780800E-5
-2.090015E+2	3.127159E-1	-3.780265E-5
-2.336602E+2	3.126413E-1	-3.798475E-5
-2.077036E+2	3.125532E-1	-3.864890E-5
-2.086770E+2	3.125050E-1	-3.932911E-5
-2.005656E+2	3.127223E-1	-3.457834E-5
-2.115971E+2	3.126414E-1	-3.429447E-5
-2.018634E+2	3.125615E-1	-3.406952E-5
-2.031613E+2	3.123976E-1	-3.389277E-5
-2.047835E+2	3.122826E-1	-3.375351E-5
-1.982944E+2	3.142297E-1	-2.582663E-5
-2.044591E+2	3.140766E-1	-2.638901E-5
-1.973210E+2	3.138937E-1	-2.736380E-5
-1.979700E+2	3.137536E-1	-2.840287E-5
-1.973210E+2	3.135479E-1	-3.042744E-5
-1.931031E+2	3.117102E-1	-3.862212E-5
-1.927787E+2	3.117124E-1	-3.879351E-5
-1.927787E+2	3.117663E-1	-3.943623E-5
-1.992678E+2	3.118682E-1	-4.047529E-5
-1.921297E+2	3.120049E-1	-4.131083E-5
-1.875873E+2	3.132587E-1	-3.145043E-5
-1.895341E+2	3.133437E-1	-3.199139E-5
-1.934276E+2	3.134116E-1	-3.272516E-5
-1.862895E+2	3.134830E-1	-3.391955E-5
-1.885607E+2	3.135315E-1	-3.463725E-5
-1.827205E+2	3.127649E-1	-4.219457E-5
-1.840183E+2	3.128012E-1	-4.292298E-5
-1.827205E+2	3.128653E-1	-4.340502E-5
-1.820716E+2	3.129279E-1	-4.338360E-5
-1.859651E+2	3.129748E-1	-4.319614E-5
-1.879118E+2	3.119002E-1	-4.450300E-5
-1.775292E+2	3.120257E-1	-4.392991E-5
-1.755825E+2	3.121706E-1	-4.333540E-5
-1.762314E+2	3.124069E-1	-4.262840E-5
-1.772047E+2	3.125676E-1	-4.246772E-5
-1.733113E+2	3.117979E-1	-4.199640E-5
-1.723379E+2	3.119016E-1	-4.060384E-5
-1.966721E+2	3.119957E-1	-3.928626E-5
-1.729868E+2	3.121306E-1	-3.782943E-5
-1.716890E+2	3.122239E-1	-3.751878E-5
-1.690933E+2	3.123036E-1	-4.016464E-5
-1.687689E+2	3.122873E-1	-3.969867E-5
-1.684444E+2	3.122876E-1	-3.890063E-5
-1.690933E+2	3.123282E-1	-3.776516E-5
-1.668221E+2	3.124471E-1	-3.642616E-5
-1.622797E+2	3.122441E-1	-3.140223E-5
-1.651998E+2	3.123855E-1	-2.990255E-5
-1.635776E+2	3.125730E-1	-2.856355E-5
-1.509238E+2	3.128680E-1	-2.722455E-5
-1.622797E+2	3.132540E-1	-2.607836E-5
-1.587107E+2	3.131473E-1	-3.301974E-5
-1.596841E+2	3.132011E-1	-3.417664E-5
-1.593596E+2	3.132953E-1	-3.598696E-5
-1.570884E+2	3.134039E-1	-3.732596E-5
-1.580618E+2	3.135372E-1	-3.852035E-5
-1.525460E+2	3.133411E-1	-3.482471E-5
-1.531950E+2	3.133861E-1	-3.463190E-5
-1.535194E+2	3.134436E-1	-3.469081E-5
-1.525460E+2	3.135252E-1	-3.785621E-5
-1.535194E+2	3.134699E-1	-3.843466E-5
-1.483281E+2	3.138320E-1	-4.307295E-5
-1.505993E+2	3.138150E-1	-4.328719E-5
-1.483281E+2	3.137976E-1	-4.373174E-5
-1.493015E+2	3.137791E-1	-4.464226E-5
-1.493015E+2	3.137796E-1	-4.579916E-5
-1.431368E+2	3.147073E-1	-4.251593E-5
-1.408656E+2	3.145561E-1	-4.320685E-5
-1.347009E+2	3.144401E-1	-4.395669E-5
-1.437857E+2	3.142743E-1	-4.521535E-5
-1.418390E+2	3.141905E-1	-4.609374E-5
-1.308075E+2	3.136129E-1	-5.301369E-5
-1.379455E+2	3.136450E-1	-5.162648E-5
-1.385944E+2	3.136883E-1	-4.947337E-5
-1.392433E+2	3.137075E-1	-4.786122E-5
-1.369721E+2	3.137078E-1	-4.594377E-5
-1.392433E+2	3.131841E-1	-3.185213E-5
-1.330787E+2	3.131733E-1	-3.078093E-5
-1.330787E+2	3.131622E-1	-3.018106E-5
-1.324297E+2	3.131295E-1	-3.052920E-5
-1.327542E+2	3.131052E-1	-3.160576E-5
-1.269140E+2	3.136671E-1	-3.785621E-5
-1.275629E+2	3.138384E-1	-3.740095E-5
-1.016064E+2	3.140024E-1	-3.713850E-5
-1.259406E+2	3.142162E-1	-3.707423E-5
-1.272384E+2	3.143738E-1	-3.713850E-5
-1.256162E+2	3.129863E-1	-4.930734E-5
-1.379455E+2	3.130620E-1	-4.912523E-5
-1.226960E+2	3.131102E-1	-4.887350E-5
-1.246428E+2	3.131241E-1	-4.850394E-5
-1.233450E+2	3.130966E-1	-4.777552E-5
-1.181536E+2	3.133779E-1	-3.201817E-5
-1.162069E+2	3.135016E-1	-3.305188E-5
-1.178292E+2	3.136396E-1	-3.395168E-5
-1.398922E+2	3.138157E-1	-3.463725E-5
-1.175047E+2	3.140321E-1	-3.500682E-5
-1.136113E+2	3.111852E-1	-4.755592E-5
-1.119890E+2	3.111962E-1	-4.699354E-5
-1.142602E+2	3.112375E-1	-4.575095E-5
-1.123134E+2	3.112934E-1	-4.440124E-5
-1.116645E+2	3.114094E-1	-4.230704E-5
-1.064732E+2	3.127447E-1	-5.408489E-5
-1.071221E+2	3.127266E-1	-5.552030E-5
-1.097178E+2	3.127255E-1	-5.660221E-5
-1.064732E+2	3.127484E-1	-5.656472E-5
-9.803734E+1	3.127933E-1	-5.571311E-5
-9.219712E+1	3.133869E-1	-5.199069E-5
-1.126379E+2	3.134830E-1	-5.039996E-5
-1.019308E+2	3.135597E-1	-4.854143E-5
-1.032286E+2	3.136310E-1	-4.591163E-5
-1.051754E+2	3.136516E-1	-4.468511E-5
-9.706397E+1	3.119638E-1	-5.007324E-5
-9.641506E+1	3.119884E-1	-4.988578E-5
-1.103667E+2	3.120254E-1	-4.953229E-5
-9.836180E+1	3.120710E-1	-4.895920E-5
-9.609060E+1	3.121692E-1	-4.795227E-5
-9.349495E+1	3.120113E-1	-5.927485E-5
-9.122375E+1	3.120337E-1	-5.978903E-5
-9.284604E+1	3.120465E-1	-6.032998E-5
-9.252158E+1	3.120533E-1	-6.113874E-5
-9.317049E+1	3.120541E-1	-6.276696E-5
-8.765473E+1	3.112032E-1	-5.187822E-5
-8.830364E+1	3.112823E-1	-5.158364E-5
-9.381941E+1	3.113717E-1	-5.124621E-5
-8.538354E+1	3.115004E-1	-5.078024E-5
-8.797919E+1	3.116881E-1	-4.994470E-5
-9.025038E+1	3.132196E-1	-4.737918E-5
-8.278788E+1	3.131490E-1	-4.758806E-5
-8.181451E+1	3.130614E-1	-4.808617E-5
-8.084114E+1	3.129928E-1	-4.851465E-5
-8.181451E+1	3.129520E-1	-4.828434E-5
-7.759658E+1	3.125901E-1	-4.158398E-5
-7.759658E+1	3.124453E-1	-4.227491E-5
-8.927701E+1	3.122924E-1	-4.315865E-5
-7.694766E+1	3.120185E-1	-4.495291E-5
-7.759658E+1	3.118361E-1	-5.091414E-5
-7.208082E+1	3.118578E-1	-4.688107E-5
-7.305419E+1	3.120110E-1	-4.698283E-5
-7.175636E+1	3.121809E-1	-4.710066E-5
-7.078299E+1	3.123011E-1	-4.716494E-5
-7.272973E+1	3.123864E-1	-4.722385E-5
-6.721397E+1	3.108887E-1	-5.550423E-5
-6.591614E+1	3.108070E-1	-5.740561E-5
-6.624060E+1	3.107655E-1	-5.902312E-5
-6.559168E+1	3.107673E-1	-6.021215E-5
-6.721397E+1	3.108649E-1	-5.978367E-5
-6.786288E+1	3.122500E-1	-6.425058E-5
-3.509276E+1	3.123659E-1	-6.312582E-5
-6.072483E+1	3.124920E-1	-6.182966E-5
-6.234712E+1	3.125890E-1	-6.093521E-5
-3.249711E+1	3.126534E-1	-6.054958E-5
-5.780472E+1	3.116711E-1	-7.668185E-5
-5.553353E+1	3.116427E-1	-7.770485E-5
-5.261342E+1	3.116508E-1	-7.886710E-5
-5.780472E+1	3.116841E-1	-7.971335E-5
-2.535906E+1	3.117399E-1	-8.019539E-5
-5.131559E+1	3.118842E-1	-6.889958E-5
-4.969331E+1	3.118560E-1	-6.924772E-5
-5.293788E+1	3.118241E-1	-6.963871E-5
-5.131559E+1	3.117829E-1	-7.013682E-5
-5.261342E+1	3.117385E-1	-7.050103E-5
-4.515092E+1	3.114334E-1	-7.358608E-5
-4.644874E+1	3.114713E-1	-7.257380E-5
-4.677320E+1	3.115373E-1	-7.124016E-5
-4.579983E+1	3.116492E-1	-6.971905E-5
-4.742211E+1	3.118273E-1	-6.793550E-5
-4.190635E+1	3.129989E-1	-6.681610E-5
-4.158189E+1	3.129369E-1	-6.674647E-5
-4.060852E+1	3.128391E-1	-6.669291E-5
-4.223081E+1	3.126433E-1	-6.679468E-5
-4.190635E+1	3.124317E-1	-6.706248E-5
-3.606613E+1	3.114653E-1	-7.658544E-5
-3.541722E+1	3.114167E-1	-7.704070E-5
-1.886993E+1	3.114081E-1	-7.756024E-5
-3.639059E+1	3.114735E-1	-7.819760E-5
-3.541722E+1	3.116172E-1	-7.827258E-5
-2.990146E+1	3.104357E-1	-8.285732E-5
-1.822102E+1	3.104074E-1	-8.364465E-5
-3.152374E+1	3.104266E-1	-8.439449E-5
-3.022591E+1	3.105171E-1	-8.531037E-5
-1.108297E+1	3.106302E-1	-8.570671E-5
-2.471015E+1	3.125975E-1	-6.808012E-5
-2.698135E+1	3.126130E-1	-6.790337E-5
-2.568352E+1	3.126026E-1	-6.795693E-5
-2.503461E+1	3.125854E-1	-6.818724E-5
-2.568352E+1	3.125752E-1	-6.846575E-5
-2.049221E+1	3.122868E-1	-7.066171E-5
-2.146558E+1	3.123341E-1	-6.874962E-5
-2.114113E+1	3.123960E-1	-6.509147E-5
-2.049221E+1	3.124701E-1	-6.097806E-5
-2.016776E+1	3.125241E-1	-5.842325E-5
-2.016776E+1	3.119092E-1	-4.649544E-5
-1.594982E+1	3.119788E-1	-4.990721E-5
-1.497645E+1	3.120496E-1	-5.365641E-5
-1.627428E+1	3.121705E-1	-5.903383E-5
-1.757210E+1	3.123047E-1	-6.319009E-5
-1.075851E+1	3.121231E-1	-6.686430E-5
-9.460687E+0	3.122166E-1	-6.572348E-5
2.622955E+1	3.123369E-1	-6.406312E-5
-1.043406E+1	3.124730E-1	-6.223136E-5
-6.540577E+0	3.126054E-1	-6.083880E-5
-5.891664E+0	3.115136E-1	-7.030821E-5
-4.269381E+0	3.114603E-1	-7.045282E-5
-1.951884E+1	3.114145E-1	-7.054388E-5
-6.540577E+0	3.113587E-1	-7.066706E-5
-6.216121E+0	3.113200E-1	-7.079025E-5
-4.918294E+0	3.135064E-1	-6.444875E-5
2.136270E+1	3.134267E-1	-6.600199E-5
-5.144406E-2	3.133035E-1	-6.824615E-5
-5.144406E-2	3.131482E-1	-7.030286E-5
2.730126E-1	3.129545E-1	-7.141690E-5
4.815406E+0	3.132818E-1	-5.520965E-5
1.454911E+1	3.134251E-1	-4.962870E-5
4.815406E+0	3.135765E-1	-4.405310E-5
-3.296011E+0	3.136695E-1	-4.170182E-5
6.437689E+0	3.137189E-1	-4.193212E-5
7.411059E+0	3.132757E-1	-6.900670E-5
1.065563E+1	3.132416E-1	-6.788730E-5
1.065563E+1	3.132190E-1	-6.640904E-5
1.227791E+1	3.131889E-1	-6.431485E-5
2.525618E+1	3.131648E-1	-6.220994E-5
1.617139E+1	3.119768E-1	-6.955837E-5
1.454911E+1	3.119310E-1	-7.053852E-5
1.552248E+1	3.118683E-1	-7.168470E-5
1.584693E+1	3.118088E-1	-7.243990E-5
1.487356E+1	3.117490E-1	-7.328079E-5
2.785183E+1	3.130553E-1	-6.432020E-5
2.219753E+0	3.130389E-1	-6.546103E-5
2.298498E+1	3.129981E-1	-6.658579E-5
3.304314E+1	3.128753E-1	-6.806405E-5
2.817629E+1	3.127504E-1	-6.918881E-5
2.136270E+1	3.125794E-1	-6.838005E-5
-2.081667E+1	3.126166E-1	-6.887816E-5
2.720292E+1	3.126413E-1	-6.937091E-5
2.720292E+1	3.126602E-1	-7.009397E-5
2.687846E+1	3.126618E-1	-7.147046E-5
3.271868E+1	3.115174E-1	-8.070956E-5
3.369205E+1	3.114742E-1	-8.114340E-5
4.083010E+1	3.114210E-1	-8.164151E-5
3.142085E+1	3.113421E-1	-8.221460E-5
3.369205E+1	3.112673E-1	-8.230565E-5
3.855890E+1	3.128601E-1	-6.942447E-5
5.315945E+1	3.128751E-1	-6.748560E-5
3.790999E+1	3.128900E-1	-6.593236E-5
4.212792E+1	3.129275E-1	-6.551459E-5
3.855890E+1	3.129633E-1	-6.578775E-5
3.628770E+1	3.115674E-1	-6.754452E-5
5.705293E+1	3.113778E-1	-6.770520E-5
4.245238E+1	3.111713E-1	-6.784981E-5
3.596325E+1	3.110542E-1	-6.780160E-5
4.504803E+1	3.110088E-1	-6.709461E-5
3.563879E+1	3.098450E-1	2.660325E-5
5.640402E+1	3.100210E-1	2.729953E-5
4.829260E+1	3.102204E-1	2.836002E-5
5.348391E+1	3.103716E-1	2.943122E-5
4.991488E+1	3.105398E-1	3.176644E-5
5.510619E+1	3.127761E-1	1.119458E-4
5.445728E+1	3.128494E-1	1.108317E-4
5.380837E+1	3.129309E-1	1.092624E-4
5.445728E+1	3.130301E-1	1.069058E-4
5.445728E+1	3.131063E-1	1.045384E-4
6.029750E+1	3.133084E-1	1.566201E-4
5.899967E+1	3.131738E-1	1.572200E-4
5.932413E+1	3.129993E-1	1.571075E-4
6.711109E+1	3.126553E-1	1.556936E-4
5.899967E+1	3.122436E-1	1.534226E-4
9.274317E+1	3.134172E-1	2.017552E-4
6.419098E+1	3.133077E-1	2.007375E-4
6.386652E+1	3.131538E-1	1.993235E-4
6.646218E+1	3.130155E-1	1.980863E-4
6.354207E+1	3.128840E-1	1.971544E-4
7.230240E+1	3.121676E-1	2.077753E-4
7.003120E+1	3.121116E-1	2.080538E-4
7.035566E+1	3.120765E-1	2.088251E-4
8.560512E+1	3.120851E-1	2.100355E-4
6.873337E+1	3.121540E-1	2.114013E-4
8.106273E+1	3.124599E-1	2.250698E-4
6.321761E+1	3.124743E-1	2.255679E-4
7.489805E+1	3.124923E-1	2.268641E-4
8.528067E+1	3.125203E-1	2.287119E-4
7.489805E+1	3.125655E-1	2.308222E-4
7.165348E+1	3.122967E-1	2.470562E-4
7.976490E+1	3.122198E-1	2.461350E-4
8.073827E+1	3.121327E-1	2.451548E-4
7.846708E+1	3.120643E-1	2.444693E-4
7.911599E+1	3.119732E-1	2.438908E-4
8.430730E+1	3.121740E-1	2.479239E-4
8.625404E+1	3.122183E-1	2.477096E-4
8.495621E+1	3.122552E-1	2.476507E-4
6.386652E+1	3.123156E-1	2.478864E-4
8.560512E+1	3.123691E-1	2.482185E-4
7.716925E+1	3.128718E-1	2.639758E-4
8.982306E+1	3.130194E-1	2.642115E-4
8.884969E+1	3.131329E-1	2.633492E-4
8.463175E+1	3.132017E-1	2.608265E-4
9.014752E+1	3.131817E-1	2.575808E-4
9.436546E+1	3.120603E-1	2.508911E-4
8.722741E+1	3.120304E-1	2.501145E-4
9.501437E+1	3.120038E-1	2.495950E-4
9.598774E+1	3.119625E-1	2.492843E-4
8.008936E+1	3.119119E-1	2.495360E-4
1.011790E+2	3.118864E-1	2.532477E-4
9.988122E+1	3.119175E-1	2.530067E-4
8.982306E+1	3.119626E-1	2.531567E-4
1.011790E+2	3.120076E-1	2.537191E-4
1.011790E+2	3.120641E-1	2.552348E-4
1.063704E+2	3.132363E-1	2.735202E-4
1.057214E+2	3.133777E-1	2.745325E-4
1.060459E+2	3.136014E-1	2.751699E-4
1.060459E+2	3.138543E-1	2.754859E-4
