7447423.97875977,5477282.31439209,636.36981201,55.000000
7447424.27307129,5477282.29898071,636.96575928,25.000000
7447424.00927734,5477282.39981079,636.45153809,21.000000
7447424.31481934,5477282.32965088,637.05743408,38.000000
7447424.04785156,5477282.37506104,636.52355957,39.000000
7447424.35607910,5477282.33016968,637.14086914,35.000000
7447424.08569336,5477282.35736084,636.59576416,69.000000
7447424.39758301,5477282.31964111,637.22198486,43.000000
7447423.84643555,5477282.26016235,636.08093262,46.000000
7447424.12487793,5477282.34283447,636.66754150,64.000000
7447423.87646484,5477282.30130005,636.15130615,49.000000
7447424.16235352,5477282.52194214,636.78558350,15.000000
7447423.91345215,5477282.29010010,636.22314453,42.000000
7447424.20239258,5477282.45751953,636.85113525,16.000000
7447423.94982910,5477282.27999878,636.29425049,30.000000
7447424.23937988,5477282.34109497,636.89813232,38.000000
7447423.98254395,5477282.31283569,636.36785889,52.000000
7447424.27758789,5477282.31265259,636.96838379,40.000000
7447424.01599121,5477282.35263062,636.44458008,22.000000
7447424.31921387,5477282.33758545,637.05828857,33.000000
7447424.05139160,5477282.37945557,636.52227783,39.000000
7447424.36010742,5477282.33245850,637.13977051,36.000000
7447424.08959961,5477282.35385132,636.59320068,61.000000
7447424.40014648,5477282.30737305,637.21441650,49.000000
7447423.84924316,5477282.26449585,636.07904053,47.000000
7447424.12866211,5477282.33541870,636.66412354,69.000000
7447423.88049316,5477282.29772949,636.14965820,49.000000
7447424.16650391,5477282.56134033,636.79272461,22.000000
7447423.91699219,5477282.29049683,636.22143555,42.000000
7447424.20471191,5477282.36526489,636.82434082,15.000000
7447423.95446777,5477282.26846313,636.29199219,35.000000
7447424.24401855,5477282.36450195,636.90319824,32.000000
7447423.98571777,5477282.31921387,636.36657715,57.000000
7447424.28137207,5477282.31307983,636.96649170,44.000000
7447424.02148438,5477282.32525635,636.43981934,30.000000
7447424.32177734,5477282.31930542,637.04943848,33.000000
7447424.05517578,5477282.37988281,636.52038574,38.000000
7447424.36437988,5477282.33660889,637.13934326,39.000000
7447424.09338379,5477282.35427856,636.59136963,50.000000
7447424.40454102,5477282.31326294,637.21496582,51.000000
7447423.85253906,5477282.26687622,636.07720947,48.000000
7447424.13256836,5477282.32998657,636.66107178,63.000000
7447423.88513184,5477282.29019165,636.14807129,49.000000
7447424.17077637,5477282.59295654,636.79797363,25.000000
7447423.91992188,5477282.29687500,636.21972656,41.000000
7447424.20764160,5477282.31741333,636.80950928,12.000000
7447423.95788574,5477282.27087402,636.29028320,32.000000
7447424.24865723,5477282.38790894,636.90820313,38.000000
7447423.98901367,5477282.32559204,636.36517334,60.000000
7447424.28527832,5477282.31732178,636.96594238,44.000000
7447424.02441406,5477282.33758545,636.43927002,37.000000
7447424.32629395,5477282.32910156,637.05102539,23.000000
7447424.05932617,5477282.37240601,636.51745605,38.000000
7447424.36779785,5477282.33148193,637.13519287,38.000000
7447424.09704590,5477282.35864258,636.59020996,42.000000
7447424.40844727,5477282.31369019,637.21307373,59.000000
7447423.85498047,5477282.27517700,636.07507324,48.000000
7447424.13610840,5477282.34805298,636.66278076,52.000000
7447423.88891602,5477282.28860474,636.14636230,51.000000
7447424.17492676,5477282.60510254,636.79864502,24.000000
7447423.92395020,5477282.29330444,636.21795654,41.000000
7447424.21179199,5477282.33715820,636.81280518,24.000000
7447423.96142578,5477282.27127075,636.28857422,34.000000
7447424.25244141,5477282.38452148,636.90515137,37.000000
7447423.99316406,5477282.31802368,636.36279297,60.000000
7447424.28869629,5477282.31015015,636.96154785,41.000000
7447424.02746582,5477282.34793091,636.43847656,42.000000
7447424.33093262,5477282.34075928,637.05328369,32.000000
7447424.06311035,5477282.37280273,636.51562500,36.000000
7447424.37109375,5477282.32638550,637.13104248,38.000000
7447424.10021973,5477282.37878418,636.59167480,36.000000
7447424.41223145,5477282.31411743,637.21118164,54.000000
7447423.85815430,5477282.27755737,636.07324219,50.000000
7447424.13977051,5477282.35040283,636.66131592,38.000000
7447423.89221191,5477282.29098511,636.14459229,49.000000
7447424.17956543,5477282.66400146,636.81018066,20.000000
7447423.92846680,5477282.28375244,636.21606445,42.000000
7447424.21557617,5477282.33563232,636.81042480,42.000000
7447423.96411133,5477282.28161621,636.28723145,35.000000
7447424.25842285,5477282.43664551,636.91870117,33.000000
7447423.99682617,5477282.31842041,636.36102295,60.000000
7447424.29382324,5477282.33331299,636.96722412,38.000000
7447424.03125000,5477282.34832764,636.43664551,42.000000
7447424.33593750,5477282.35614014,637.05688477,34.000000
7447424.06677246,5477282.37716675,636.51428223,35.000000
7447424.37646484,5477282.34341431,637.13586426,26.000000
7447424.10412598,5477282.37719727,636.58947754,33.000000
7447424.41613770,5477282.31454468,637.20922852,47.000000
7447423.86376953,5477282.26208496,636.07238770,46.000000
7447424.14367676,5477282.34689331,636.65869141,33.000000
7447423.89526367,5477282.29534912,636.14276123,49.000000
7447424.18408203,5477282.70538330,636.81756592,34.000000
7447423.93164063,5477282.28808594,636.21435547,42.000000
7447424.21899414,5477282.31863403,636.80395508,64.000000
7447423.96765137,5477282.28198242,636.28546143,35.000000
7447424.26342773,5477282.46386719,636.92474365,33.000000
7447423.99926758,5477282.33673096,636.36053467,50.000000
7447424.30395508,5477282.44360352,637.00189209,19.000000
7447424.03564453,5477282.33682251,636.43359375,43.000000
7447424.33959961,5477282.35467529,637.05432129,33.000000
7447424.07031250,5477282.38351440,636.51324463,33.000000
7447424.38122559,5477282.35308838,637.13769531,20.000000
7447424.10754395,5477282.39141846,636.58990479,38.000000
7447424.41857910,5477282.30221558,637.20172119,39.000000
7447423.86706543,5477282.26443481,636.07055664,45.000000
7447424.14746094,5477282.34533691,636.65643311,21.000000
7447423.89770508,5477282.30563354,636.14074707,51.000000
7447424.18835449,5477282.69219971,636.81225586,20.000000
7447423.93542480,5477282.28649902,636.21258545,41.000000
7447424.22253418,5477282.31130981,636.80004883,69.000000
7447423.97180176,5477282.27639771,636.28344727,34.000000
7447424.26708984,5477282.45663452,636.92047119,37.000000
7447424.00195313,5477282.35104370,636.35968018,41.000000
7447424.31042480,5477282.48382568,637.01312256,20.000000
7447424.03845215,5477282.35308838,636.43341064,35.000000
7447424.34265137,5477282.34387207,637.04827881,25.000000
7447424.07421875,5477282.37997437,636.51086426,31.000000
7447424.38732910,5477282.37567139,637.14465332,20.000000
7447424.11108398,5477282.40957642,636.59094238,31.000000
7447424.42260742,5477282.30444336,637.20062256,57.000000
7447423.86914063,5477282.27468872,636.06829834,47.000000
7447424.15100098,5477282.37710571,636.66076660,19.000000
7447423.90307617,5477282.29013062,636.13940430,51.000000
7447424.19128418,5477282.56402588,636.78051758,15.000000
7447423.93835449,5477282.29281616,636.21087646,44.000000
7447424.22631836,5477282.31555176,636.79925537,69.000000
7447423.97546387,5477282.27474976,636.28167725,35.000000
7447424.26892090,5477282.40722656,636.90374756,16.000000
7447424.00329590,5477282.38525391,636.36022949,28.000000
7447424.31567383,5477282.50509644,637.01800537,14.000000
7447424.04089355,5477282.37731934,636.43402100,25.000000
7447424.34509277,5477282.32553101,637.03948975,16.000000
7447424.07873535,5477282.36053467,636.50634766,25.000000
7447424.39172363,5477282.38162231,637.14495850,22.000000
7447424.11474609,5477282.41784668,636.59033203,31.000000
7447424.42651367,5477282.30484009,637.19873047,49.000000
7447423.87280273,5477282.27105713,636.06695557,46.000000
