(t-Butyl-dimethylsilyl)[2-methyl-2-(4-methyl-pent-3-enyl)-c,22.335,613,Area,823567.063,tR (min),22.335
Compound Name,RT,Score
4-tert-Octylphenol, TMS derivative,22.354,651,Area,73126.650,tR (min),22.354
Area,150471.267,tR (min),23.015
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.118,732,Area,399962.862,tR (min),23.118
Compound Name,RT,Score
n-Decanoic acid,23.6,827,Area,4133676.935,tR (min),23.600
Compound Name,RT,Score
13-Heptadecyn-1-ol,23.979,649,Area,155142.452,tR (min),23.979
Compound Name,RT,Score
1-O-Monoacetyl-2,3-O-dibenzoyl-d-ribofuranose,24.56,656,Area,688451.384,tR (min),24.560
Compound Name,RT,Score
3-Cyclohexen-4-ol-1-one, 3-tridecanoyl-,24.771,628,Area,247940.522,tR (min),24.771

Sequence Name,20240603_S24031_BelénFlórez
Sample Name,E13
Compound Name,RT,Score
2,3-Butanedione,3.729,811,Area,22404781.400,tR (min),3.729
Area,6242935.740,tR (min),3.784
Compound Name,RT,Score
Silanol, trimethyl-,4.375,649,Area,3792549.506,tR (min),4.375
Area,6901607.245,tR (min),6.608
Area,11426001.782,tR (min),6.652
Area,3659723.233,tR (min),7.370
Area,587736.708,tR (min),8.220
Area,97198.721,tR (min),8.341
Compound Name,RT,Score
Acetoin,8.79,849,Area,31128556.871,tR (min),8.790
Area,7540665.290,tR (min),8.826
Area,91766.370,tR (min),9.425
Area,886481.256,tR (min),9.665
Area,437787.613,tR (min),9.916
Compound Name,RT,Score
1,3-Dioxan-5-ol, 4,4,5-trimethyl-,9.921,601,Area,537727.195,tR (min),9.921
Compound Name,RT,Score
[1,1'-Bicyclopropyl]-2-octanoic acid, 2'-hexyl-, methyl est,10.043,624,Area,195660.173,tR (min),10.043
Compound Name,RT,Score
2-Nonanone,10.792,620,Area,298061.644,tR (min),10.792
Area,48726.534,tR (min),11.911
Compound Name,RT,Score
Acetic acid,12.016,945,Area,28303742.365,tR (min),12.016
Area,2045.362,tR (min),12.337
Compound Name,RT,Score
Propanoic acid,13.585,844,Area,24100570.697,tR (min),13.585
Area,431643.882,tR (min),14.455
Area,152008.631,tR (min),14.773
Area,140556.378,tR (min),14.780
Area,170657.862,tR (min),15.542
Area,2785094.056,tR (min),16.171
Compound Name,RT,Score
1-(2-Hydroxy-5-methylphenyl)propan-1-one, TMS,16.326,639,Area,391135.100,tR (min),16.326
Compound Name,RT,Score
4-(7-Methyloctyl)phenol, TMS derivative,16.627,663,Area,8061.052,tR (min),16.627
Area,62065.341,tR (min),17.197
Area,362148.580,tR (min),17.282
Compound Name,RT,Score
1,4-Bis(trimethylsilyl)benzene,17.298,612,Area,135086.446,tR (min),17.298
Area,210749.099,tR (min),17.561
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-methyl-,18.14,694,Area,203258.844,tR (min),18.140
Area,29853.365,tR (min),18.531
Compound Name,RT,Score
Hexanoic acid,19.052,902,Area,25726489.153,tR (min),19.052
Area,576015.016,tR (min),19.198
Area,1138555.016,tR (min),19.511
Area,16657.966,tR (min),19.862
Compound Name,RT,Score
3-Methyl-hexanoic acid,20.76,668,Area,325161.390,tR (min),20.760
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-propyl-,20.918,722,Area,225851.191,tR (min),20.918
Area,496905.089,tR (min),21.523
Area,923491.114,tR (min),21.567
Compound Name,RT,Score
3-(1,3-Dihydroxyisopropyl)-1,5,8,11,14,17-hexaoxacyclononad,21.77,603,Area,7890.397,tR (min),21.770
Compound Name,RT,Score
Arsenous acid, tris(trimethylsilyl) ester,22.088,650,Area,4021128.891,tR (min),22.088
Area,857995.158,tR (min),22.250
Compound Name,RT,Score
15,15'-Bi-1,4,7,10,13-pentaoxacyclohexadecane,22.424,619,Area,95987.548,tR (min),22.424
Area,169254.597,tR (min),23.014
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.116,737,Area,601187.240,tR (min),23.116
Compound Name,RT,Score
n-Decanoic acid,23.599,819,Area,4644141.033,tR (min),23.599
Compound Name,RT,Score
cis-9-Tetradecenoic acid, propyl ester,23.977,661,Area,180094.338,tR (min),23.977
Compound Name,RT,Score
Glucosamine, N-acetyl-N-benzoyl-,24.559,628,Area,703183.774,tR (min),24.559
Compound Name,RT,Score
3-Cyclohexen-4-ol-1-one, 3-tridecanoyl-,24.771,650,Area,305485.237,tR (min),24.771

Sequence Name,20240603_S24031_BelénFlórez
Sample Name,E14
Compound Name,RT,Score
2,3-Butanedione,3.727,837,Area,25277304.787,tR (min),3.727
Area,4882577.569,tR (min),3.787
Area,5124598.894,tR (min),4.242
Area,7683251.550,tR (min),6.597
Compound Name,RT,Score
12-Hydroxy-14-methyl-oxa-cyclotetradec-6-en-2-one,6.906,606,Area,11813100.234,tR (min),6.906
Compound Name,RT,Score
Pterin-6-carboxylic acid,7.37,623,Area,3587631.636,tR (min),7.370
Area,386283.487,tR (min),8.152
Area,42670.949,tR (min),8.341
Compound Name,RT,Score
Acetoin,8.805,778,Area,42688710.093,tR (min),8.805
Area,18377336.899,tR (min),8.826
Compound Name,RT,Score
tert-Hexadecanethiol,9.358,618,Area,233318.711,tR (min),9.358
Area,1071413.359,tR (min),9.468
Area,172521.398,tR (min),9.921
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.991,695,Area,2164066.012,tR (min),9.991
Area,173782.884,tR (min),10.041
Area,48241.444,tR (min),10.831
Compound Name,RT,Score
2-(p-Tolyl)propan-2-ol, TMS,11.914,601,Area,51996.523,tR (min),11.914
Compound Name,RT,Score
Acetic acid,12.023,921,Area,24858063.166,tR (min),12.023
Area,10088.014,tR (min),12.394
Compound Name,RT,Score
Formaldehyde,13.506,731,Area,204128.310,tR (min),13.506
Area,431661.389,tR (min),14.454
Area,141331.736,tR (min),14.773
Area,117423.954,tR (min),14.778
Area,200344.756,tR (min),15.686
Area,1567816.674,tR (min),16.166
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,16.325,645,Area,363217.132,tR (min),16.325
Area,7235.040,tR (min),16.626
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,17.185,634,Area,59691.099,tR (min),17.185
Area,346226.778,tR (min),17.280
Area,114264.668,tR (min),17.298
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,17.479,604,Area,198900.361,tR (min),17.479
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-methyl-,18.14,755,Area,308730.490,tR (min),18.140
Compound Name,RT,Score
d-Mannitol, 1-decylsulfonyl-,18.431,603,Area,12822.389,tR (min),18.431
Compound Name,RT,Score
Hexanoic acid,19.052,902,Area,22593025.937,tR (min),19.052
Area,627067.914,tR (min),19.363
Area,1189162.974,tR (min),19.508
Compound Name,RT,Score
Tetraacetyl-d-xylonic nitrile,19.92,605,Area,16860.766,tR (min),19.920
Compound Name,RT,Score
Dimethyl sulfone,19.981,730,Area,177108.477,tR (min),19.981
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-propyl-,20.92,714,Area,352284.711,tR (min),20.920
Compound Name,RT,Score
Arsenous acid, tris(trimethylsilyl) ester,21.564,664,Area,500317.131,tR (min),21.564
Compound Name,RT,Score
1,2-Benzisothiazol-3-amine, TBDMS derivative,21.567,651,Area,930069.112,tR (min),21.567
Area,4237.607,tR (min),21.781
Compound Name,RT,Score
4-tert-Octylphenol, TMS derivative,22.077,671,Area,3105952.433,tR (min),22.077
Compound Name,RT,Score
3-(2,5,8,11,14-Pentaoxacyclohexadecyl)-1,5,8,11,14,17-hexoo,22.25,602,Area,629119.944,tR (min),22.250
Area,17265.689,tR (min),22.354
Compound Name,RT,Score
Benzaldehyde, 2-nitro-4-trimethylsilyl-,23.013,611,Area,195889.279,tR (min),23.013
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.116,811,Area,729152.936,tR (min),23.116
Compound Name,RT,Score
n-Decanoic acid,23.6,794,Area,3601541.193,tR (min),23.600
Compound Name,RT,Score
1H-2,8a-Methanocyclopenta[a]cyclopropa[e]cyclodecen-11-one,,24.56,635,Area,567284.158,tR (min),24.560
Compound Name,RT,Score
α-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(tr,24.772,626,Area,206371.099,tR (min),24.772

Sequence Name,20240603_S24031_BelénFlórez
Sample Name,E15
Compound Name,RT,Score
2,3-Butanedione,3.548,916,Area,50163206.804,tR (min),3.548
Area,5358030.439,tR (min),3.784
Compound Name,RT,Score
Penicillamine,4.236,604,Area,3519721.866,tR (min),4.236
Area,5838491.505,tR (min),6.604
Compound Name,RT,Score
1,13-Tetradecadien-3-one,6.967,611,Area,10433043.140,tR (min),6.967
Area,3955442.936,tR (min),7.289
Area,377114.930,tR (min),8.188
Area,14975.998,tR (min),8.343
Compound Name,RT,Score
Acetoin,8.799,806,Area,73424626.435,tR (min),8.799
Area,22930800.549,tR (min),8.826
Area,175038.004,tR (min),9.446
Area,1166399.599,tR (min),9.569
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.991,715,Area,2310391.267,tR (min),9.991
Area,193163.149,tR (min),10.041
Compound Name,RT,Score
Tetrahydrorhombifoline,10.838,607,Area,272334.006,tR (min),10.838
Compound Name,RT,Score
Pyrazine, trimethyl-,11.031,737,Area,294102.736,tR (min),11.031
Compound Name,RT,Score
Benzene, 1,3-bis(1,1-dimethylethyl)-,11.543,806,Area,262706.781,tR (min),11.543
Compound Name,RT,Score
2-(p-Tolyl)propan-2-ol, TMS,11.91,606,Area,41168.404,tR (min),11.910
Compound Name,RT,Score
Acetic acid,12.04,927,Area,13878016.116,tR (min),12.040
Compound Name,RT,Score
Pyrazine, tetramethyl-,12.387,649,Area,229971.381,tR (min),12.387
Area,6556102.362,tR (min),13.544
Compound Name,RT,Score
Benzaldehyde, 2-nitro-4-trimethylsilyl-,14.543,625,Area,434941.988,tR (min),14.543
Area,125816.493,tR (min),14.762
Area,101578.487,tR (min),14.782
Compound Name,RT,Score
Butanoic acid,15.342,918,Area,5008419.154,tR (min),15.342
Compound Name,RT,Score
2-O-Benzyl-d-arabinose,15.552,607,Area,579026.729,tR (min),15.552
Area,112588.789,tR (min),16.095
Compound Name,RT,Score
d-Mannitol, 1-decylsulfonyl-,16.254,603,Area,199531.974,tR (min),16.254
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,16.326,640,Area,377927.932,tR (min),16.326
Area,16562.460,tR (min),16.618
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,17.191,682,Area,74490.255,tR (min),17.191
Compound Name,RT,Score
Arsenous acid, tris(trimethylsilyl) ester,17.243,620,Area,155624.100,tR (min),17.243
Compound Name,RT,Score
Cyclotrisiloxane, hexamethyl-,17.301,672,Area,18794.014,tR (min),17.301
Compound Name,RT,Score
d-Mannitol, 1-decylsulfonyl-,17.474,607,Area,216757.267,tR (min),17.474
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-methyl-,18.141,718,Area,203145.108,tR (min),18.141
Area,2044.348,tR (min),18.546
Compound Name,RT,Score
Hexanoic acid,19.057,850,Area,2824823.698,tR (min),19.057
Area,773638.122,tR (min),19.363
Area,1268015.627,tR (min),19.508
Area,33373.249,tR (min),19.927
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-propyl-,20.917,698,Area,250405.654,tR (min),20.917
Area,501261.099,tR (min),21.564
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,21.567,632,Area,932823.266,tR (min),21.567
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,21.79,622,Area,4971.460,tR (min),21.790
Area,495232.572,tR (min),22.233
Compound Name,RT,Score
(2S,2'S)-2,2'-Bis[1,4,7,10,13-pentaoxacyclopentadecane],22.308,603,Area,4360.997,tR (min),22.308
Compound Name,RT,Score
[1,1'-Bicyclopropyl]-2-octanoic acid, 2'-hexyl-, methyl est,22.434,617,Area,128717.263,tR (min),22.434
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,23.012,621,Area,295373.212,tR (min),23.012
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.115,800,Area,514039.169,tR (min),23.115
Compound Name,RT,Score
Melezitose,23.603,607,Area,1098843.950,tR (min),23.603
Compound Name,RT,Score
2,4-Di-tert-butylphenol,23.854,691,Area,109860.983,tR (min),23.854
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-nonyl-,24.562,621,Area,247434.176,tR (min),24.562

Sequence Name,20240603_S24031_BelénFlórez
Sample Name,E16
Compound Name,RT,Score
2,3-Butanedione,3.524,878,Area,33326215.903,tR (min),3.524
Area,5423692.726,tR (min),3.784
Area,5154125.008,tR (min),4.234
Area,2484961.801,tR (min),6.490
Area,5511520.900,tR (min),6.566
Compound Name,RT,Score
Cyclohexane, 1-methylene-4-(1-methylethenyl)-,6.871,613,Area,6834065.514,tR (min),6.871
Compound Name,RT,Score
1-Hexadecanol, 2-methyl-,7.37,604,Area,3174682.933,tR (min),7.370
Compound Name,RT,Score
3-Trifluoroacetoxypentadecane,8.152,618,Area,404642.903,tR (min),8.152
Area,51555.546,tR (min),8.335
Compound Name,RT,Score
Benzeneethanamine, 2-fluoro-β,3-dihydroxy-N-methyl-,8.823,649,Area,28483858.432,tR (min),8.823
Area,30937691.906,tR (min),8.826
Area,92793.976,tR (min),9.393
Area,771278.643,tR (min),9.470
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.989,711,Area,1772389.075,tR (min),9.989
Area,187506.173,tR (min),10.137
Area,2258257.149,tR (min),10.784
Compound Name,RT,Score
2-(p-Tolyl)propan-2-ol, TMS,11.924,635,Area,59530.787,tR (min),11.924
Compound Name,RT,Score
Ammonium acetate,12.034,909,Area,18916571.309,tR (min),12.034
Area,67533.583,tR (min),12.392
Area,55946727.579,tR (min),13.527
Area,145593.306,tR (min),14.266
Area,424871.832,tR (min),14.543
Area,96092.847,tR (min),14.770
Area,48608.039,tR (min),14.776
Compound Name,RT,Score
β-D-Glucopyranose, 1-thio-, 1-(N-hydroxybenzenepropanimidat,15.683,644,Area,181026.082,tR (min),15.683
Area,60495.549,tR (min),16.163
Compound Name,RT,Score
Mercaptoacetic acid, 2TMS derivative,16.325,657,Area,363835.854,tR (min),16.325
Area,19462.968,tR (min),16.616
Area,101269.749,tR (min),17.183
Area,168279.823,tR (min),17.284
Area,31744.523,tR (min),17.298
Area,208181.843,tR (min),17.484
Area,128407.692,tR (min),18.137
Area,129206.152,tR (min),18.142
Area,39168.022,tR (min),18.532
Compound Name,RT,Score
Hexanoic acid,19.053,870,Area,8153641.014,tR (min),19.053
Area,712719.601,tR (min),19.363
Area,1230698.845,tR (min),19.508
Compound Name,RT,Score
3-O-Benzyl-d-glucose,19.767,611,Area,273979.040,tR (min),19.767
Area,62906.231,tR (min),19.896
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-propyl-,20.92,782,Area,325067.722,tR (min),20.920
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,21.564,626,Area,504171.584,tR (min),21.564
Area,941298.187,tR (min),21.567
Compound Name,RT,Score
Heptaethylene glycol monododecyl ether,21.778,625,Area,3773.434,tR (min),21.778
Area,1192796.363,tR (min),22.069
Compound Name,RT,Score
15,15'-Bi-1,4,7,10,13-pentaoxacyclohexadecane,22.328,607,Area,175268.077,tR (min),22.328
Compound Name,RT,Score
3,5-Dimethoxycinnamic acid,22.433,603,Area,86774.815,tR (min),22.433
Compound Name,RT,Score
9,10-Secocholesta-5,7,10(19)-triene-3,24,25-triol, (3β,5Z,7,23.01,605,Area,240586.058,tR (min),23.010
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.117,790,Area,704814.225,tR (min),23.117
Compound Name,RT,Score
n-Decanoic acid,23.602,643,Area,1671325.077,tR (min),23.602
Compound Name,RT,Score
Oxazole, 5-ethyl-2-methyl-4-benzoyl-,24.559,620,Area,449579.157,tR (min),24.559

Sequence Name,20240603_S24031_BelénFlórez
Sample Name,E17
Area,715237.764,tR (min),2.948
Area,274023.867,tR (min),2.968
Compound Name,RT,Score
2-Propenoic acid, 3-(3,4-dimethoxyphenyl)-, (E)-,2.984,622,Area,252787.210,tR (min),2.984
Area,189154.760,tR (min),2.995
Area,164865.407,tR (min),3.009
Area,159668.618,tR (min),3.022
Area,95147.921,tR (min),3.042
Compound Name,RT,Score
2,3-Butanedione,3.556,898,Area,38956138.737,tR (min),3.556
Compound Name,RT,Score
Arteannuic acid,3.784,604,Area,5687785.455,tR (min),3.784
Area,5512652.852,tR (min),4.245
Area,5142702.995,tR (min),6.613
Compound Name,RT,Score
Glucopyranuronamide, 1-(4-amino-2-oxo-1(2H)-pyrimidinyl)-1,,6.954,617,Area,9814415.782,tR (min),6.954
Compound Name,RT,Score
[1,1'-Bicyclopropyl]-2-octanoic acid, 2'-hexyl-, methyl est,7.37,605,Area,3891189.758,tR (min),7.370
Area,43189.191,tR (min),8.158
Compound Name,RT,Score
trans-Verbenyl laureate,8.464,611,Area,47547.740,tR (min),8.464
Compound Name,RT,Score
Acetoin,8.79,800,Area,59944812.678,tR (min),8.790
Compound Name,RT,Score
N-Cyclohexyl-N-methyl-1-piperazinesulfonamide,8.826,602,Area,14085890.613,tR (min),8.826
Area,298677.598,tR (min),9.440
Area,1282680.993,tR (min),9.562
Compound Name,RT,Score
[1,1'-Bicyclopropyl]-2-octanoic acid, 2'-hexyl-, methyl est,9.921,641,Area,271769.770,tR (min),9.921
Area,147305.517,tR (min),9.933
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.989,707,Area,1984374.487,tR (min),9.989
Compound Name,RT,Score
Triethylene glycol monododecyl ether,10.083,612,Area,209840.682,tR (min),10.083
Area,283031.072,tR (min),10.826
Compound Name,RT,Score
1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-,11.033,635,Area,79353.320,tR (min),11.033
Compound Name,RT,Score
Benzene, 1,3-bis(1,1-dimethylethyl)-,11.539,852,Area,416087.713,tR (min),11.539
Area,36250.385,tR (min),11.912
Compound Name,RT,Score
Acetic acid,12.045,934,Area,11319846.833,tR (min),12.045
Area,140526.554,tR (min),12.388
Compound Name,RT,Score
2-Hydroxy-4-methoxybenzaldehyde, TMS derivative,13.534,618,Area,5391138.571,tR (min),13.534
Area,413608.665,tR (min),14.543
Area,112468.493,tR (min),14.770
Area,92599.498,tR (min),14.779
Compound Name,RT,Score
Butanoic acid,15.345,843,Area,2685573.590,tR (min),15.345
Area,772269.985,tR (min),15.545
Area,216436.117,tR (min),16.254
Compound Name,RT,Score
1-(2-Hydroxy-5-methylphenyl)propan-1-one, TMS,16.324,673,Area,370322.441,tR (min),16.324
Area,5131.066,tR (min),16.620
Area,84926.315,tR (min),17.137
Area,167740.824,tR (min),17.238
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,17.301,648,Area,17066.472,tR (min),17.301
Area,216265.704,tR (min),17.460
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-methyl-,18.137,681,Area,202650.674,tR (min),18.137
Area,21924.611,tR (min),18.463
Compound Name,RT,Score
Hexanoic acid,19.056,842,Area,1716381.739,tR (min),19.056
Area,791937.933,tR (min),19.360
Area,1266336.850,tR (min),19.411
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,19.914,602,Area,24482.681,tR (min),19.914
Compound Name,RT,Score
Dimethyl sulfone,19.979,722,Area,159812.728,tR (min),19.979
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-propyl-,20.92,773,Area,235144.240,tR (min),20.920
Area,505907.724,tR (min),21.564
Area,939557.517,tR (min),21.572
Compound Name,RT,Score
4-Methyl-6-phenyltetrahydro-1,3-oxazine-2-thione,21.77,620,Area,824.352,tR (min),21.770
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,22.231,644,Area,370504.772,tR (min),22.231
Compound Name,RT,Score
[1,1'-Bicyclopropyl]-2-octanoic acid, 2'-hexyl-, methyl est,22.306,658,Area,26345.206,tR (min),22.306
Area,142842.997,tR (min),22.417
Compound Name,RT,Score
Desulphosinigrin,22.883,619,Area,99355.536,tR (min),22.883
Compound Name,RT,Score
1,25-Dihydroxyvitamin D3, TMS derivative,23.018,624,Area,289787.685,tR (min),23.018
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.116,792,Area,445967.695,tR (min),23.116
Compound Name,RT,Score
Cyclopropanetetradecanoic acid, 2-octyl-, methyl ester,23.603,600,Area,978813.813,tR (min),23.603
Compound Name,RT,Score
2,4-Di-tert-butylphenol,23.854,719,Area,91189.340,tR (min),23.854
Area,204277.434,tR (min),24.561

Sequence Name,20240603_S24031_BelénFlórez
Sample Name,E18
Area,155379.973,tR (min),2.934
Compound Name,RT,Score
2,3-Butanedione,3.529,842,Area,36262360.569,tR (min),3.529
Area,6398016.810,tR (min),3.784
Compound Name,RT,Score
Dimethyl(isopropyl)silyloxycyclohexane,4.485,607,Area,3503399.939,tR (min),4.485
Area,4940544.974,tR (min),6.605
Compound Name,RT,Score
Geranyl vinyl ether,6.931,637,Area,9220565.278,tR (min),6.931
Area,3891160.685,tR (min),7.370
Compound Name,RT,Score
3-Trifluoroacetoxypentadecane,8.171,610,Area,240980.828,tR (min),8.171
Area,34149.036,tR (min),8.464
Compound Name,RT,Score
Acetoin,8.787,835,Area,55119590.015,tR (min),8.787
Area,10242374.960,tR (min),8.826
Area,68202.343,tR (min),9.416
Compound Name,RT,Score
Hexanoic acid, 4-hexadecyl ester,9.566,627,Area,1049148.713,tR (min),9.566
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.99,716,Area,1638061.138,tR (min),9.990
Compound Name,RT,Score
(t-Butyl-dimethylsilyl)[2-methyl-2-(4-methyl-pent-3-enyl)-c,10.085,614,Area,204351.723,tR (min),10.085
Area,241647.707,tR (min),10.828
Area,229232.098,tR (min),10.887
Compound Name,RT,Score
Pyrazine, trimethyl-,11.028,691,Area,135344.030,tR (min),11.028
Compound Name,RT,Score
Benzene, 1,3-bis(1,1-dimethylethyl)-,11.539,836,Area,386553.227,tR (min),11.539
Area,44494.766,tR (min),11.909
Compound Name,RT,Score
Acetic acid,12.038,916,Area,12909401.439,tR (min),12.038
Compound Name,RT,Score
Inosine,12.385,602,Area,57450.682,tR (min),12.385
Compound Name,RT,Score
Thieno[2,3-d]pyrimidine-4-thiol, 5-ethyl-6-methyl-,13.539,608,Area,7697930.337,tR (min),13.539
Area,412508.790,tR (min),14.543
Area,101885.929,tR (min),14.773
Area,102389.240,tR (min),14.776
Compound Name,RT,Score
Butanoic acid,15.342,892,Area,5184971.443,tR (min),15.342
Area,614227.600,tR (min),15.548
Area,113452.253,tR (min),16.089
Area,99811.569,tR (min),16.097
Compound Name,RT,Score
l-Gala-l-ido-octose,16.251,607,Area,215993.966,tR (min),16.251
Compound Name,RT,Score
Trisiloxane, octamethyl-,16.322,654,Area,342458.655,tR (min),16.322
Area,17886.153,tR (min),16.625
Compound Name,RT,Score
Ethyl 2-[(4-methylphenyl)amino]propanoate,16.724,640,Area,91428.085,tR (min),16.724
Area,62851.474,tR (min),17.197
Area,162335.592,tR (min),17.238
Area,30164.861,tR (min),17.301
Compound Name,RT,Score
1,4-Bis(trimethylsilyl)benzene,17.473,651,Area,216855.530,tR (min),17.473
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-methyl-,18.137,774,Area,196617.638,tR (min),18.137
Area,16707.642,tR (min),18.475
Compound Name,RT,Score
Hexanoic acid,19.054,855,Area,2358093.378,tR (min),19.054
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,19.198,622,Area,782463.843,tR (min),19.198
Area,1261521.237,tR (min),19.371
Compound Name,RT,Score
4-Benzyloxy-6-hydroxymethyl-tetrahydropyran-2,3,5-triol,19.77,613,Area,244495.598,tR (min),19.770
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,19.917,653,Area,117769.041,tR (min),19.917
Compound Name,RT,Score
Dimethyl sulfone,19.977,719,Area,166105.550,tR (min),19.977
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-propyl-,20.917,806,Area,245258.796,tR (min),20.917
Compound Name,RT,Score
Silane, triethyl(2-phenylethoxy)-,21.564,621,Area,494294.448,tR (min),21.564
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,21.652,638,Area,937249.891,tR (min),21.652
Area,1529.738,tR (min),21.784
Compound Name,RT,Score
15,15'-Bi-1,4,7,10,13-pentaoxacyclohexadecane,22.244,626,Area,408930.645,tR (min),22.244
Compound Name,RT,Score
3,5-Dimethoxycinnamic acid,22.277,627,Area,20394.890,tR (min),22.277
Area,140022.043,tR (min),22.409
Area,301240.239,tR (min),23.010
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-pentyl-,23.114,791,Area,492947.522,tR (min),23.114
Area,1036792.111,tR (min),23.602
Compound Name,RT,Score
2,4-Di-tert-butylphenol,23.852,733,Area,109580.322,tR (min),23.852
Compound Name,RT,Score
2-Benzoyl-8-octanelactam,24.558,612,Area,249031.407,tR (min),24.558

Sequence Name,20240603_S24031_BelénFlórez
Sample Name,E19
Area,227517.592,tR (min),2.945
Compound Name,RT,Score
2,3-Butanedione,3.57,867,Area,36106820.128,tR (min),3.570
Area,6076727.338,tR (min),3.784
Compound Name,RT,Score
2-Oxiranecarboxylic acid, 3-(2,2-dimethoxyethyl)-3-methyl-,,4.235,634,Area,4245537.415,tR (min),4.235
Area,1519246.288,tR (min),6.512
Area,4560757.879,tR (min),6.604
Compound Name,RT,Score
Cyclohexanepropanoic acid, 3,4-dihydroxy-,6.956,625,Area,7873307.220,tR (min),6.956
Area,3947501.524,tR (min),7.296
Area,429576.109,tR (min),8.176
Area,32296.491,tR (min),8.335
Compound Name,RT,Score
Acetoin,8.791,819,Area,66024540.347,tR (min),8.791
Area,15262170.631,tR (min),8.826
Area,201267.322,tR (min),9.431
Compound Name,RT,Score
6-Nonenal, 3,7-dimethyl-,9.561,600,Area,1087954.372,tR (min),9.561
Compound Name,RT,Score
Mercaptoethanol, 2TMS derivative,9.989,704,Area,1535936.360,tR (min),9.989
Compound Name,RT,Score
[1,1'-Bicyclopropyl]-2-octanoic acid, 2'-hexyl-, methyl est,10.041,607,Area,190935.460,tR (min),10.041
Area,98350.355,tR (min),10.833
Area,35506.835,tR (min),11.897
Compound Name,RT,Score
Ammonium acetate,12.031,902,Area,15818529.403,tR (min),12.031
Compound Name,RT,Score
Inosine,12.384,662,Area,138614.853,tR (min),12.384
Compound Name,RT,Score
2-Hydroxy-4-methoxybenzaldehyde, TMS derivative,13.555,623,Area,61705413.502,tR (min),13.555
Area,416895.970,tR (min),14.543
Area,95959.789,tR (min),14.773
Area,82560.188,tR (min),14.779
Area,418132.402,tR (min),15.677
Area,105444.047,tR (min),16.254
Compound Name,RT,Score
Trisiloxane, octamethyl-,16.322,621,Area,346726.229,tR (min),16.322
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,16.61,653,Area,19847.803,tR (min),16.610
Area,74346.632,tR (min),17.184
Area,223005.925,tR (min),17.271
Area,52964.444,tR (min),17.298
Compound Name,RT,Score
Octaethylene glycol monododecyl ether,17.572,631,Area,193751.705,tR (min),17.572
Compound Name,RT,Score
2H-Pyran-2-one, tetrahydro-6-methyl-,18.136,749,Area,228306.348,tR (min),18.136
Area,4784.549,tR (min),18.455
Compound Name,RT,Score
Hexanoic acid,19.052,862,Area,5907104.030,tR (min),19.052
Area,759008.821,tR (min),19.363
Area,1243608.364,tR (min),19.366
Compound Name,RT,Score
