,time (s),Signal (V)
1616,1645.1370868689992,0.010221047
1617,1645.4174318320001,0.010215774
1618,1645.6953630450007,0.010211698
1619,1645.9748826030045,0.010209032
1620,1646.2560310370027,0.010206906
1621,1646.535497666002,0.010205495
1622,1646.8164687160024,0.010205692
1623,1647.0946621900002,0.010207267
1624,1647.3750286110007,0.010208765
1625,1647.6581401830044,0.010208695
1626,1647.940623761002,0.010207675
1627,1648.2266302110002,0.010206632
1628,1648.5116267210033,0.010205558
1629,1648.7972154620002,0.010203115
1630,1649.0819916730034,0.010198132
1631,1649.3680286410017,0.01019399
1632,1649.6525831230028,0.010194392
1633,1649.9361414910018,0.010198162
1634,1650.2163252840037,0.010202975
1635,1650.4968805320023,0.01020717
1636,1650.7770586020051,0.010208769
1637,1651.0589580540036,0.010207234
1638,1651.339344979002,0.010205153
1639,1651.6205887800024,0.010205349
1640,1651.9011540420033,0.010206834
1641,1652.181143284004,0.010207596
1642,1652.4608173380038,0.010207761
1643,1652.7414970399986,0.010207377
1644,1653.0213274960042,0.010206376
1645,1653.301804543,0.010205934
1646,1653.5828256610039,0.01020636
1647,1653.8624415400045,0.010208154
1648,1654.1431708340024,0.010212304
1649,1654.423924447001,0.010217654
1650,1734.7039098739988,0.010218808
1651,1734.993099213003,0.010208727
1652,1735.2770824440013,0.010188578
1653,1735.5580968860013,0.010165778
1654,1735.8394880300038,0.010145484
1655,1736.1210103039994,0.010130375
1656,1736.4018011100052,0.010120778
1657,1736.6842842109982,0.010114783
1658,1736.964568139003,0.010111667
1659,1737.2447500230046,0.010111184
1660,1737.5255212789998,0.010111436
1661,1737.805778504,0.010110596
1662,1738.0862326630013,0.010108501
1663,1738.3676166540026,0.010106559
1664,1738.648948193004,0.010105031
1665,1738.9274172790028,0.010104045
1666,1739.2079701430048,0.01010398
1667,1739.4890666010033,0.010103724
1668,1739.7686405190034,0.01010303
1669,1740.0479154589993,0.010102694
1670,1740.3274846080021,0.010103215
1671,1740.6064457899993,0.010104208
1672,1740.885612488004,0.010104496
1673,1741.1642990120017,0.010103749
1674,1741.444320679002,0.010102108
1675,1741.726264953999,0.01009966
1676,1742.0050683029986,0.010097222
1677,1742.2878646860045,0.010095044
1678,1742.5710129740037,0.010091654
1679,1742.8522148140037,0.010088099
1680,1743.1323218350008,0.010087113
1681,1743.413518428999,0.01008721
1682,1743.6931219110047,0.01008701
1683,1743.9735946660003,0.010087527
1684,1744.2519660000034,0.010089062
1685,1744.5327863700004,0.010091347
1686,1744.8125405320025,0.010094006
1687,1745.0921244630008,0.010097401
1688,1745.3729090699999,0.010100689
1689,1745.6517438890005,0.010102936
1690,1745.9323468209986,0.010104679
1691,1746.2129969599991,0.010105351
