variable,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P1,P2,P2,P2,P2,P2,P2,P2,P2,P2,P2,P2,P2,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,humidity,lat,lat,lat,lat,lat,lat,lat,lat,lat,lat,lat,lat,lon,lon,lon,lon,lon,lon,lon,lon,lon,lon,lon,lon,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature,temperature
location_key,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2,CLB-1,CLB-2,E7-1,E7-2,E8-1,E8-2,EEB3-1,EEB3-2,EST-1,HHD-1,HVA-1,HVA-2
timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 09:00:00,,,,,,,,,26.150500000000005,15.293636363636368,27.32692307692308,,,,,,,,,,5.6370000000000005,3.7022727272727276,6.505384615384615,,,,,,,,,,49.80500000000001,58.56666666666666,56.89999999999999,56.70526315789474,,,,,,,,,50.826000000000015,50.872000000000014,50.82400000000001,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.377999999999999,4.331999999999999,,,,,,,,,11.405000000000001,9.2,9.438095238095238,9.184210526315791
2020-02-10 10:00:00,,,,,,,,,24.70736842105263,18.033157894736842,22.152142857142852,,,,,,,,,,5.685789473684211,4.083684210526317,4.179285714285714,,,,,,,,,,47.12631578947368,54.19500000000001,52.21111111111111,50.786666666666676,,,,,,,,,50.826000000000015,50.87200000000002,50.82400000000001,50.87199999999999,,,,,,,,,4.376000000000002,4.331999999999996,4.378,4.332,,,,,,,,,11.336842105263159,9.899999999999999,10.283333333333333,10.32
2020-02-10 11:00:00,,,,,,,,,32.469545454545454,22.315,32.235882352941175,,,,,,,,,,7.014090909090908,5.21090909090909,6.746470588235294,,,,,,,,,,48.054545454545455,54.540909090909096,53.209523809523816,52.92499999999999,,,,,,,,,50.826000000000015,50.87200000000001,50.82400000000002,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.3779999999999974,4.331999999999999,,,,,,,,,11.631818181818181,10.395454545454543,10.442857142857147,10.214999999999998
2020-02-10 12:00:00,,,,,,,,,36.77363636363637,24.414545454545454,52.83052631578947,,,,,,,,,,7.831818181818182,5.985454545454545,12.649473684210529,,,,,,,,,,49.99090909090909,54.54090909090908,55.07142857142857,55.02105263157894,,,,,,,,,50.826000000000015,50.87200000000001,50.82400000000003,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.3779999999999974,4.331999999999999,,,,,,,,,12.631818181818181,11.14090909090909,10.78095238095238,10.473684210526319
2020-02-10 13:00:00,,,,,,,,,37.217727272727274,26.404999999999994,29.50333333333333,,,,,,,,,,7.77909090909091,6.079090909090909,4.908888888888889,,,,,,,,,,54.58181818181818,61.3590909090909,61.210000000000015,61.895,,,,,,,,,50.826000000000015,50.87200000000001,50.82400000000002,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.3779999999999974,4.331999999999999,,,,,,,,,12.53181818181818,11.018181818181818,10.79,10.359999999999998
2020-02-10 14:00:00,,,,,,,,,22.211052631578948,17.796,28.103333333333335,,,,,,,,,,5.365263157894737,3.687,7.737222222222223,,,,,,,,,,64.66315789473684,75.97619047619048,72.3047619047619,75.33333333333331,,,,,,,,,50.826000000000015,50.87200000000002,50.82400000000002,50.871999999999986,,,,,,,,,4.376000000000002,4.331999999999996,4.3779999999999974,4.331999999999999,,,,,,,,,10.899999999999997,8.880952380952381,9.395238095238094,8.533333333333331
2020-02-10 15:00:00,,,,,,,,,19.227272727272723,13.871,52.45666666666667,,,,,,,,,,5.082272727272728,3.355999999999999,21.149333333333335,,,,,,,,,,65.84782608695652,77.17999999999999,73.57222222222222,75.5,,,,,,,,,50.826000000000015,50.87200000000003,50.82400000000001,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.378,4.331999999999998,,,,,,,,,10.669565217391305,8.66,9.23333333333333,8.538095238095238
2020-02-10 16:00:00,,,,,,,,,20.63066666666667,11.409999999999997,15.884615384615383,,,,,,,,,,5.1433333333333335,3.188,3.1315384615384616,,,,,,,,,,69.72,83.64666666666669,78.1125,81.84545454545454,,,,,,,,,50.826000000000015,50.87200000000001,50.824000000000005,50.87200000000001,,,,,,,,,4.376000000000002,4.331999999999997,4.378,4.332,,,,,,,,,10.233333333333333,8.040000000000001,8.837500000000002,8.045454545454547
2020-02-10 17:00:00,,,,,,,,,7.87578947368421,4.211764705882353,8.808571428571428,,,,,,,,,,2.698947368421053,1.114705882352941,2.294285714285714,,,,,,,,,,67.95,81.68666666666667,77.89375000000001,82.03125,,,,,,,,,50.826000000000015,50.872000000000014,50.82399999999999,50.87199999999999,,,,,,,,,4.376000000000002,4.331999999999997,4.378,4.332,,,,,,,,,10.027777777777777,7.846666666666668,8.268749999999999,7.256250000000001
2020-02-10 18:00:00,,,,,,,,,10.158333333333335,6.384117647058823,5.584545454545455,,,,,,,,,,3.281111111111111,1.8294117647058825,1.341818181818182,,,,,,,,,,68.19473684210527,81.97894736842105,77.43750000000001,80.25,,,,,,,,,50.826000000000015,50.87200000000002,50.824000000000005,50.87200000000001,,,,,,,,,4.376000000000002,4.331999999999997,4.378,4.332,,,,,,,,,10.142105263157896,7.9526315789473685,8.500000000000002,7.750000000000001
2020-02-10 19:00:00,,,,,,,,,21.196363636363632,11.050499999999998,16.171999999999997,,,,,,,,,,4.901818181818181,3.117,2.754,,,,,,,,,,67.07727272727273,80.26818181818182,78.32352941176471,80.12,,,,,,,,,50.826000000000015,50.872000000000014,50.824000000000005,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.378,4.331999999999999,,,,,,,,,10.295454545454545,8.122727272727271,8.358823529411763,7.750000000000002
2020-02-10 20:00:00,,,,,,,,,24.99739130434782,15.775833333333336,20.45238095238095,,,,,,,,,,5.84695652173913,3.5924999999999994,3.370952380952381,,,,,,,,,,63.949999999999996,78.25000000000001,75.09090909090908,77.25714285714287,,,,,,,,,50.826000000000015,50.87199999999999,50.82400000000003,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.377999999999997,4.331999999999998,,,,,,,,,10.679166666666665,8.075000000000003,8.586363636363636,7.876190476190477
2020-02-10 21:00:00,,,,,,,,,11.548636363636364,6.310434782608698,9.721666666666668,,,,,,,,,,3.2959090909090922,1.7073913043478257,1.7441666666666666,,,,,,,,,,64.62272727272729,82.1304347826087,80.03999999999999,82.68823529411763,,,,,,,,,50.826000000000015,50.872,50.82400000000001,50.87199999999999,,,,,,,,,4.376000000000003,4.331999999999996,4.378,4.332,,,,,,,,,9.43181818181818,6.086956521739131,6.615,5.911764705882353
2020-02-10 22:00:00,,,,,,,,,7.640434782608696,3.6300000000000003,3.8600000000000003,,,,,,,,,,2.3656521739130434,1.1108695652173914,0.8146666666666665,,,,,,,,,,64.78260869565216,81.31304347826087,76.78181818181818,79.68636363636364,,,,,,,,,50.826000000000015,50.872,50.82400000000002,50.871999999999986,,,,,,,,,4.376000000000003,4.331999999999996,4.377999999999998,4.331999999999998,,,,,,,,,8.082608695652175,5.0608695652173905,5.904545454545456,5.090909090909092
2020-02-10 23:00:00,,,,,,,,,10.5645,5.4736363636363645,6.886153846153846,,,,,,,,,,2.8909999999999996,1.4113636363636364,1.1953846153846153,,,,,,,,,,57.63181818181818,72.21818181818182,67.58333333333334,68.98235294117649,,,,,,,,,50.82600000000001,50.87200000000001,50.82400000000001,50.87199999999999,,,,,,,,,4.376000000000003,4.331999999999996,4.378000000000001,4.332,,,,,,,,,8.518181818181818,5.6863636363636365,6.46111111111111,5.858823529411763
2020-02-11 00:00:00,,,,,,,,,20.598421052631576,15.170999999999998,15.306666666666665,,,,,,,,,,4.722631578947368,3.543,2.4491666666666667,,,,,,,,,,53.111111111111114,66.58947368421053,62.565,62.90714285714285,,,,,,,,,50.826000000000015,50.87200000000002,50.82400000000001,50.872,,,,,,,,,4.376000000000002,4.331999999999996,4.378,4.332,,,,,,,,,8.694444444444443,5.873684210526318,6.6899999999999995,6.285714285714286
2020-02-11 01:00:00,,,,,,,,,27.653749999999995,18.24923076923077,21.68,,,,,,,,,,6.327499999999999,4.533846153846154,3.362222222222222,,,,,,,,,,51.91333333333333,64.45333333333333,61.15833333333334,61.91818181818182,,,,,,,,,50.826000000000015,50.87200000000001,50.823999999999984,50.87200000000001,,,,,,,,,4.376000000000002,4.331999999999997,4.378,4.332,,,,,,,,,8.793333333333333,5.993333333333334,6.750000000000001,6.272727272727272
2020-02-11 02:00:00,,,,,,,,,30.859166666666667,17.95375,25.88416666666667,,,,,,,,,,6.658333333333334,4.575,3.205,,,,,,,,,,49.15384615384616,60.7764705882353,57.78125000000001,57.90833333333333,,,,,,,,,50.826000000000015,50.872000000000014,50.824000000000005,50.87200000000001,,,,,,,,,4.376000000000001,4.331999999999997,4.378,4.332,,,,,,,,,8.73846153846154,6.158823529411765,6.875000000000001,6.391666666666667
2020-02-11 03:00:00,,,,,,,,,31.28533333333333,18.74625,23.212142857142855,,,,,,,,,,7.0920000000000005,4.505,3.715,,,,,,,,,,49.23333333333334,59.375,57.017647058823535,58.07142857142856,,,,,,,,,50.826000000000015,50.872000000000014,50.82400000000001,50.871999999999986,,,,,,,,,4.376000000000002,4.331999999999997,4.378000000000001,4.331999999999998,,,,,,,,,8.913333333333334,6.6,7.088235294117647,6.495238095238094
